restaurant_id,user_id,new_restaurant_id,new_user_id
439,10189,134,4064
45,10189,121,4064
478,10189,65,4064
291,10189,381,4064
25,10192,1,4065
236,10192,90,4065
401,10192,351,4065
412,10192,241,4065
211,10192,67,4065
163,10192,128,4065
116,10192,145,4065
38,10192,59,4065
134,10193,35,4066
25,10193,1,4066
344,10193,79,4066
272,10193,395,4066
215,10193,229,4066
134,10195,35,4067
25,10195,1,4067
453,10195,123,4067
245,10195,53,4067
240,10195,272,4067
148,10195,39,4067
253,10195,4,4067
289,10195,363,4067
57,10195,216,4067
263,10195,56,4067
397,10195,140,4067
189,10195,44,4067
145,10195,88,4067
180,10195,228,4067
82,10195,280,4067
177,10195,41,4067
360,10196,114,4068
25,10196,1,4068
412,10196,241,4068
50,10197,102,4069
48,10197,30,4069
139,10197,37,4069
313,10197,60,4069
334,10197,277,4069
25,10197,1,4069
61,10197,149,4069
318,10197,73,4069
104,10197,144,4069
25,10199,1,4070
222,10199,97,4070
198,10199,47,4070
118,10199,61,4070
473,10199,17,4070
38,10199,59,4070
442,10201,154,4071
48,10201,30,4071
348,10201,107,4071
178,10201,12,4071
176,10201,415,4071
25,10201,1,4071
66,10201,142,4071
181,10204,383,4072
403,10204,136,4072
320,10204,276,4072
82,10204,280,4072
165,10204,133,4072
185,10204,172,4072
84,10204,250,4072
62,10204,221,4072
274,10204,159,4072
25,10204,1,4072
95,10204,341,4072
400,10204,174,4072
49,10204,111,4072
348,10204,107,4072
180,10206,228,4073
480,10206,201,4073
139,10206,37,4073
25,10206,1,4073
435,10206,227,4073
191,10206,273,4073
187,10208,43,4074
337,10208,255,4074
340,10208,120,4074
25,10208,1,4074
25,10213,1,4075
198,10213,47,4075
66,10213,142,4075
45,10215,121,4076
25,10215,1,4076
186,10215,42,4076
444,10216,70,4077
330,10216,103,4077
256,10216,306,4077
286,10216,64,4077
41,10216,3,4077
313,10216,60,4077
205,10216,139,4077
262,10216,161,4077
280,10216,167,4077
25,10216,1,4077
253,10216,4,4077
31,10216,19,4077
368,10216,373,4077
342,10216,188,4077
189,10216,44,4077
55,10216,96,4077
203,10216,316,4077
82,10216,280,4077
168,10216,157,4077
475,10216,122,4077
57,10216,216,4077
338,10217,230,4078
25,10217,1,4078
386,10217,124,4078
143,10218,38,4079
25,10218,1,4079
137,10218,36,4079
117,10219,287,4080
48,10219,30,4080
25,10219,1,4080
25,10220,1,4081
198,10220,47,4081
330,10220,103,4081
198,10224,47,4082
347,10224,34,4082
357,10224,68,4082
282,10224,237,4082
63,10224,296,4082
25,10224,1,4082
379,10225,108,4083
25,10225,1,4083
385,10225,300,4083
61,10225,149,4083
25,10226,1,4084
61,10226,149,4084
189,10226,44,4084
25,10227,1,4085
126,10227,243,4085
207,10227,48,4085
38,10227,59,4085
282,10228,237,4086
106,10228,208,4086
49,10228,111,4086
187,10228,43,4086
463,10228,110,4086
87,10228,183,4086
41,10228,3,4086
177,10228,41,4086
318,10228,73,4086
299,10228,372,4086
25,10228,1,4086
258,10228,55,4086
371,10228,116,4086
55,10228,96,4086
189,10233,44,4087
240,10233,272,4087
453,10233,123,4087
439,10233,134,4087
25,10233,1,4087
464,10233,206,4087
340,10233,120,4087
397,10233,140,4087
137,10239,36,4088
48,10239,30,4088
139,10239,37,4088
328,10239,210,4088
380,10239,152,4088
148,10239,39,4088
302,10239,69,4088
337,10239,255,4088
25,10239,1,4088
67,10239,29,4088
41,10240,3,4089
198,10240,47,4089
25,10240,1,4089
463,10240,110,4089
464,10240,206,4089
412,10240,241,4089
38,10240,59,4089
334,10240,277,4089
417,10240,151,4089
258,10240,55,4089
205,10240,139,4089
177,10240,41,4089
222,10240,97,4089
254,10240,160,4089
439,10240,134,4089
186,10240,42,4089
21,10240,75,4089
167,10240,125,4089
217,10240,345,4089
130,10240,464,4089
126,10240,243,4089
321,10240,138,4089
61,10240,149,4089
444,10246,70,4090
55,10246,96,4090
25,10246,1,4090
203,10246,316,4090
313,10246,60,4090
258,10246,55,4090
304,10246,364,4090
188,10246,137,4090
57,10246,216,4090
334,10246,277,4090
171,10246,40,4090
118,10246,61,4090
84,10246,250,4090
54,10246,222,4090
102,10246,27,4090
464,10246,206,4090
245,10248,53,4091
171,10248,40,4091
25,10248,1,4091
205,10248,139,4091
21,10248,75,4091
31,10248,19,4091
137,10258,36,4092
25,10258,1,4092
318,10258,73,4092
57,10258,216,4092
25,10260,1,4093
259,10260,259,4093
171,10260,40,4093
102,10261,27,4094
245,10261,53,4094
189,10261,44,4094
25,10261,1,4094
464,10264,206,4095
48,10264,30,4095
45,10264,121,4095
246,10264,54,4095
134,10264,35,4095
207,10264,48,4095
480,10264,201,4095
25,10264,1,4095
102,10267,27,4096
262,10267,161,4096
25,10267,1,4096
52,10267,129,4096
371,10267,116,4096
56,10267,185,4096
453,10267,123,4096
336,10267,127,4096
165,10267,133,4096
203,10267,316,4096
25,10271,1,4097
38,10271,59,4097
52,10271,129,4097
162,10271,95,4097
359,10271,200,4097
253,10277,4,4098
158,10277,215,4098
25,10277,1,4098
222,10278,97,4099
25,10278,1,4099
189,10278,44,4099
240,10282,272,4100
85,10282,126,4100
25,10282,1,4100
475,10282,122,4100
403,10282,136,4100
337,10287,255,4101
38,10287,59,4101
25,10287,1,4101
84,10289,250,4102
189,10289,44,4102
25,10289,1,4102
417,10289,151,4102
62,10289,221,4102
205,10289,139,4102
253,10289,4,4102
52,10289,129,4102
148,10289,39,4102
121,10289,23,4102
186,10291,42,4103
286,10291,64,4103
25,10291,1,4103
289,10293,363,4104
41,10293,3,4104
25,10293,1,4104
212,10293,112,4104
91,10293,179,4104
414,10297,13,4105
340,10297,120,4105
56,10297,185,4105
25,10297,1,4105
337,10297,255,4105
198,10297,47,4105
25,10298,1,4106
81,10298,235,4106
54,10298,222,4106
318,10299,73,4107
246,10299,54,4107
25,10299,1,4107
265,10299,57,4107
280,10299,167,4107
246,10300,54,4108
25,10300,1,4108
403,10300,136,4108
180,10301,228,4109
25,10301,1,4109
200,10301,231,4109
286,10301,64,4109
212,10301,112,4109
263,10301,56,4109
85,10301,126,4109
61,10301,149,4109
116,10301,145,4109
261,10301,398,4109
136,10303,330,4110
338,10303,230,4110
25,10303,1,4110
456,10306,15,4111
25,10306,1,4111
56,10306,185,4111
371,10306,116,4111
464,10306,206,4111
427,10306,288,4111
189,10306,44,4111
82,10306,280,4111
41,10310,3,4112
167,10310,125,4112
189,10310,44,4112
371,10310,116,4112
397,10310,140,4112
54,10310,222,4112
57,10310,216,4112
148,10310,39,4112
262,10310,161,4112
56,10310,185,4112
444,10310,70,4112
207,10310,48,4112
25,10310,1,4112
463,10310,110,4112
222,10310,97,4112
258,10315,55,4113
25,10315,1,4113
259,10315,259,4113
54,10316,222,4114
189,10316,44,4114
453,10316,123,4114
25,10316,1,4114
323,10316,109,4114
480,10316,201,4114
240,10316,272,4114
53,10316,135,4114
277,10316,214,4114
302,10316,69,4114
25,10320,1,4115
189,10320,44,4115
464,10320,206,4115
211,10325,67,4116
41,10325,3,4116
417,10325,151,4116
25,10325,1,4116
21,10325,75,4116
189,10325,44,4116
246,10325,54,4116
48,10325,30,4116
49,10325,111,4116
205,10325,139,4116
397,10325,140,4116
38,10325,59,4116
222,10325,97,4116
85,10325,126,4116
263,10325,56,4116
318,10325,73,4116
31,10326,19,4117
475,10326,122,4117
25,10326,1,4117
198,10326,47,4117
371,10327,116,4118
61,10327,149,4118
464,10327,206,4118
21,10327,75,4118
25,10327,1,4118
379,10333,108,4119
304,10333,364,4119
180,10333,228,4119
274,10333,159,4119
357,10333,68,4119
140,10333,177,4119
52,10333,129,4119
453,10333,123,4119
317,10333,297,4119
371,10333,116,4119
403,10333,136,4119
313,10333,60,4119
163,10333,128,4119
25,10333,1,4119
83,10333,199,4119
319,10333,361,4119
460,10336,262,4120
25,10336,1,4120
56,10336,185,4120
41,10336,3,4120
211,10338,67,4121
456,10338,15,4121
263,10338,56,4121
117,10338,287,4121
25,10338,1,4121
29,10338,249,4121
246,10338,54,4121
412,10338,241,4121
435,10338,227,4121
38,10338,59,4121
280,10338,167,4121
399,10338,100,4121
189,10338,44,4121
142,10338,304,4121
313,10338,60,4121
188,10338,137,4121
21,10338,75,4121
263,10339,56,4122
189,10339,44,4122
25,10339,1,4122
313,10339,60,4122
50,10340,102,4123
473,10340,17,4123
25,10340,1,4123
25,10346,1,4124
265,10346,57,4124
380,10346,152,4124
286,10346,64,4124
148,10346,39,4124
171,10346,40,4124
189,10346,44,4124
96,10346,289,4124
137,10348,36,4125
313,10348,60,4125
25,10348,1,4125
171,10348,40,4125
376,10348,275,4125
386,10348,124,4125
254,10348,160,4125
417,10348,151,4125
187,10348,43,4125
48,10348,30,4125
100,10353,310,4126
285,10353,236,4126
25,10353,1,4126
263,10353,56,4126
17,10353,11,4126
53,10353,135,4126
280,10359,167,4127
52,10359,129,4127
480,10359,201,4127
263,10359,56,4127
100,10359,310,4127
25,10359,1,4127
120,10359,240,4127
189,10359,44,4127
398,10361,101,4128
38,10361,59,4128
25,10361,1,4128
187,10363,43,4129
61,10363,149,4129
347,10363,34,4129
253,10363,4,4129
371,10363,116,4129
254,10363,160,4129
189,10363,44,4129
261,10363,398,4129
340,10363,120,4129
25,10363,1,4129
48,10363,30,4129
188,10363,137,4129
245,10363,53,4129
263,10363,56,4129
475,10364,122,4130
91,10364,179,4130
25,10364,1,4130
159,10364,302,4130
189,10365,44,4131
137,10365,36,4131
397,10365,140,4131
263,10365,56,4131
25,10365,1,4131
318,10365,73,4131
371,10372,116,4132
85,10372,126,4132
253,10372,4,4132
344,10372,79,4132
262,10372,161,4132
397,10372,140,4132
25,10372,1,4132
211,10372,67,4132
25,10374,1,4133
40,10374,63,4133
198,10374,47,4133
189,10374,44,4133
148,10374,39,4133
318,10374,73,4133
397,10374,140,4133
56,10374,185,4133
54,10377,222,4134
48,10377,30,4134
246,10377,54,4134
321,10377,138,4134
25,10377,1,4134
41,10378,3,4135
262,10378,161,4135
189,10378,44,4135
25,10378,1,4135
446,10378,220,4135
56,10378,185,4135
25,10379,1,4136
463,10379,110,4136
48,10379,30,4136
397,10379,140,4136
117,10379,287,4136
302,10379,69,4136
475,10379,122,4136
405,10381,81,4137
274,10381,159,4137
291,10381,381,4137
188,10381,137,4137
52,10381,129,4137
25,10381,1,4137
25,10386,1,4138
197,10386,46,4138
318,10386,73,4138
25,10389,1,4139
94,10389,28,4139
113,10389,26,4139
479,10389,7,4139
41,10400,3,4140
189,10400,44,4140
25,10400,1,4140
25,10406,1,4141
17,10406,11,4141
262,10406,161,4141
187,10406,43,4141
318,10406,73,4141
302,10406,69,4141
274,10406,159,4141
287,10407,5,4142
464,10407,206,4142
222,10407,97,4142
25,10407,1,4142
54,10407,222,4142
412,10407,241,4142
38,10407,59,4142
198,10407,47,4142
17,10409,11,4143
140,10409,177,4143
25,10409,1,4143
236,10409,90,4143
162,10412,95,4144
31,10412,19,4144
62,10412,221,4144
25,10412,1,4144
189,10412,44,4144
336,10412,127,4144
463,10414,110,4145
29,10414,249,4145
25,10414,1,4145
224,10414,51,4145
25,10419,1,4146
48,10419,30,4146
17,10419,11,4146
338,10419,230,4146
38,10420,59,4147
478,10420,65,4147
25,10420,1,4147
284,10420,205,4147
142,10422,304,4148
25,10422,1,4148
33,10422,2,4148
163,10423,128,4149
31,10423,19,4149
287,10423,5,4149
25,10423,1,4149
189,10423,44,4149
287,10425,5,4150
25,10425,1,4150
54,10425,222,4150
394,10426,147,4151
251,10426,307,4151
244,10426,356,4151
404,10426,98,4151
419,10426,212,4151
25,10426,1,4151
286,10426,64,4151
274,10426,159,4151
220,10426,190,4151
57,10426,216,4151
153,10426,347,4151
250,10426,106,4151
357,10426,68,4151
119,10426,303,4151
273,10429,117,4152
38,10429,59,4152
379,10429,108,4152
188,10429,137,4152
85,10429,126,4152
25,10429,1,4152
164,10429,203,4152
348,10429,107,4152
274,10429,159,4152
81,10431,235,4153
171,10431,40,4153
203,10431,316,4153
41,10431,3,4153
25,10431,1,4153
211,10433,67,4154
25,10433,1,4154
48,10433,30,4154
25,10436,1,4155
222,10436,97,4155
163,10436,128,4155
318,10436,73,4155
265,10436,57,4155
259,10436,259,4155
397,10439,140,4156
25,10439,1,4156
171,10439,40,4156
50,10441,102,4157
25,10441,1,4157
246,10441,54,4157
222,10443,97,4158
25,10443,1,4158
31,10443,19,4158
365,10444,247,4159
170,10444,328,4159
280,10444,167,4159
397,10444,140,4159
25,10444,1,4159
188,10450,137,4160
222,10450,97,4160
163,10450,128,4160
25,10450,1,4160
348,10454,107,4161
41,10454,3,4161
25,10454,1,4161
192,10465,45,4162
128,10465,353,4162
25,10465,1,4162
475,10466,122,4163
286,10466,64,4163
412,10466,241,4163
25,10466,1,4163
25,10467,1,4164
397,10467,140,4164
386,10467,124,4164
82,10467,280,4164
102,10467,27,4164
304,10467,364,4164
211,10469,67,4165
318,10469,73,4165
41,10469,3,4165
25,10469,1,4165
25,10470,1,4166
412,10470,241,4166
418,10470,217,4166
98,10471,202,4167
263,10471,56,4167
397,10471,140,4167
198,10471,47,4167
280,10471,167,4167
25,10471,1,4167
397,10475,140,4168
25,10475,1,4168
148,10475,39,4168
318,10475,73,4168
84,10476,250,4169
439,10476,134,4169
25,10476,1,4169
102,10476,27,4169
397,10476,140,4169
386,10476,124,4169
189,10476,44,4169
31,10476,19,4169
302,10476,69,4169
371,10476,116,4169
148,10476,39,4169
31,10486,19,4170
25,10486,1,4170
82,10486,280,4170
421,10486,340,4170
25,10487,1,4171
118,10487,61,4171
224,10487,51,4171
286,10487,64,4171
371,10487,116,4171
348,10489,107,4172
50,10489,102,4172
338,10489,230,4172
25,10489,1,4172
48,10497,30,4173
121,10497,23,4173
148,10497,39,4173
421,10497,340,4173
189,10497,44,4173
414,10497,13,4173
287,10497,5,4173
338,10497,230,4173
469,10497,16,4173
25,10497,1,4173
49,10510,111,4174
211,10510,67,4174
45,10510,121,4174
100,10510,310,4174
25,10510,1,4174
102,10510,27,4174
50,10524,102,4175
25,10524,1,4175
207,10524,48,4175
25,10528,1,4176
61,10528,149,4176
371,10528,116,4176
38,10528,59,4176
188,10528,137,4176
171,10528,40,4176
188,10529,137,4177
52,10529,129,4177
38,10529,59,4177
25,10529,1,4177
171,10529,40,4177
379,10529,108,4177
61,10529,149,4177
348,10529,107,4177
137,10529,36,4177
83,10530,199,4178
25,10530,1,4178
211,10530,67,4178
171,10530,40,4178
180,10530,228,4178
397,10534,140,4179
389,10534,141,4179
25,10534,1,4179
62,10534,221,4179
272,10534,395,4179
456,10536,15,4180
217,10536,345,4180
25,10536,1,4180
365,10536,247,4180
52,10597,129,4181
180,10597,228,4181
472,10597,115,4181
198,10597,47,4181
197,10597,46,4181
139,10597,37,4181
48,10597,30,4181
49,10597,111,4181
45,10597,121,4181
467,10610,155,4182
333,10610,313,4182
220,10610,190,4182
148,10610,39,4182
149,10610,171,4182
379,10610,108,4182
27,10610,89,4182
392,10610,25,4182
209,10610,50,4182
52,10610,129,4182
338,10610,230,4182
268,10610,163,4182
311,10610,298,4182
298,10610,62,4182
405,10610,81,4182
97,10610,258,4182
442,10610,154,4182
274,10610,159,4182
360,10610,114,4182
114,10610,192,4182
336,10610,127,4182
53,10610,135,4182
474,10610,261,4182
17,10610,11,4182
243,10610,408,4182
286,10612,64,4183
27,10612,89,4183
116,10612,145,4183
253,10612,4,4183
27,10613,89,4184
430,10613,413,4184
319,10613,361,4184
291,10613,381,4184
274,10613,159,4184
310,10613,335,4184
131,10613,257,4184
151,10613,334,4184
369,10614,99,4185
27,10614,89,4185
412,10614,241,4185
102,10614,27,4185
348,10614,107,4185
267,10614,92,4185
27,10620,89,4186
334,10620,277,4186
302,10620,69,4186
318,10620,73,4186
397,10620,140,4186
394,10621,147,4187
61,10621,149,4187
27,10621,89,4187
127,10621,105,4187
302,10622,69,4188
27,10622,89,4188
313,10622,60,4188
113,10622,26,4188
442,10622,154,4188
31,10622,19,4188
348,10622,107,4188
479,10622,7,4188
379,10624,108,4189
83,10624,199,4189
360,10624,114,4189
387,10624,338,4189
464,10624,206,4189
340,10624,120,4189
287,10624,5,4189
474,10624,261,4189
404,10624,98,4189
52,10624,129,4189
165,10624,133,4189
29,10624,249,4189
27,10624,89,4189
116,10624,145,4189
84,10624,250,4189
30,10624,146,4189
269,10624,274,4189
177,10624,41,4189
139,10624,37,4189
258,10624,55,4189
442,10624,154,4189
196,10624,165,4189
394,10627,147,4190
198,10627,47,4190
106,10627,208,4190
127,10627,105,4190
27,10627,89,4190
38,10627,59,4190
222,10627,97,4190
418,10627,217,4190
163,10628,128,4191
116,10628,145,4191
180,10628,228,4191
412,10628,241,4191
27,10628,89,4191
280,10629,167,4192
365,10629,247,4192
27,10629,89,4192
48,10629,30,4192
463,10629,110,4192
148,10629,39,4192
371,10630,116,4193
49,10630,111,4193
257,10630,321,4193
45,10630,121,4193
462,10630,76,4193
75,10630,309,4193
27,10630,89,4193
461,10630,358,4193
215,10630,229,4193
479,10630,7,4193
129,10630,239,4193
331,10630,376,4193
351,10630,191,4193
71,10630,94,4193
17,10630,11,4193
355,10630,366,4193
188,10630,137,4193
118,10630,61,4193
467,10630,155,4193
369,10630,99,4193
366,10630,286,4193
62,10631,221,4194
209,10631,50,4194
137,10631,36,4194
31,10631,19,4194
27,10631,89,4194
38,10631,59,4194
302,10632,69,4195
85,10632,126,4195
198,10632,47,4195
38,10632,59,4195
163,10632,128,4195
27,10632,89,4195
56,10635,185,4196
52,10635,129,4196
41,10635,3,4196
27,10635,89,4196
474,10635,261,4196
198,10635,47,4196
27,10637,89,4197
302,10637,69,4197
52,10637,129,4197
53,10638,135,4198
363,10638,158,4198
286,10638,64,4198
211,10638,67,4198
472,10638,115,4198
248,10638,336,4198
309,10638,256,4198
27,10638,89,4198
51,10638,84,4198
399,10638,100,4198
191,10638,273,4198
436,10638,14,4198
351,10638,191,4198
114,10642,192,4199
351,10642,191,4199
27,10642,89,4199
393,10642,323,4199
27,10643,89,4200
253,10643,4,4200
177,10643,41,4200
189,10643,44,4200
263,10643,56,4200
250,10643,106,4200
396,10644,72,4201
27,10644,89,4201
263,10644,56,4201
236,10645,90,4202
27,10645,89,4202
61,10645,149,4202
263,10645,56,4202
127,10646,105,4203
27,10646,89,4203
473,10646,17,4203
472,10648,115,4204
52,10648,129,4204
40,10648,63,4204
50,10648,102,4204
27,10648,89,4204
166,10648,368,4204
311,10648,298,4204
27,10649,89,4205
56,10649,185,4205
479,10649,7,4205
211,10649,67,4205
148,10651,39,4206
371,10651,116,4206
27,10651,89,4206
286,10651,64,4206
48,10651,30,4206
167,10652,125,4207
50,10652,102,4207
163,10652,128,4207
27,10652,89,4207
138,10652,193,4207
21,10652,75,4207
359,10652,200,4207
479,10653,7,4208
55,10653,96,4208
118,10653,61,4208
27,10653,89,4208
159,10654,302,4209
27,10654,89,4209
259,10654,259,4209
198,10657,47,4210
442,10657,154,4210
27,10657,89,4210
283,10659,355,4211
27,10659,89,4211
215,10659,229,4211
167,10659,125,4211
38,10659,59,4211
186,10659,42,4211
165,10659,133,4211
89,10660,453,4212
113,10660,26,4212
94,10660,28,4212
256,10660,306,4212
61,10660,149,4212
27,10660,89,4212
27,10666,89,4213
483,10666,225,4213
392,10666,25,4213
268,10666,163,4213
27,10667,89,4214
371,10667,116,4214
189,10667,44,4214
170,10667,328,4214
396,10667,72,4214
246,10667,54,4214
29,10672,249,4215
262,10672,161,4215
412,10672,241,4215
27,10672,89,4215
444,10672,70,4215
201,10674,324,4216
55,10674,96,4216
145,10674,88,4216
208,10674,49,4216
268,10674,163,4216
397,10674,140,4216
235,10674,130,4216
94,10674,28,4216
204,10674,198,4216
250,10674,106,4216
27,10674,89,4216
61,10674,149,4216
248,10675,336,4217
27,10675,89,4217
198,10675,47,4217
359,10679,200,4218
27,10679,89,4218
250,10679,106,4218
138,10689,193,4219
127,10689,105,4219
397,10689,140,4219
479,10689,7,4219
61,10689,149,4219
27,10689,89,4219
124,10690,375,4220
291,10690,381,4220
27,10690,89,4220
104,10690,144,4220
397,10690,140,4220
392,10690,25,4220
163,10690,128,4220
474,10690,261,4220
310,10690,335,4220
60,10690,407,4220
340,10690,120,4220
139,10690,37,4220
189,10691,44,4221
27,10691,89,4221
195,10691,204,4221
352,10693,74,4222
27,10693,89,4222
204,10693,198,4222
302,10693,69,4222
27,10699,89,4223
323,10699,109,4223
277,10699,214,4223
189,10699,44,4223
480,10703,201,4224
38,10703,59,4224
27,10703,89,4224
205,10703,139,4224
54,10723,222,4225
75,10723,309,4225
27,10723,89,4225
286,10725,64,4226
446,10725,220,4226
27,10725,89,4226
328,10727,210,4227
27,10727,89,4227
66,10727,142,4227
27,10729,89,4228
189,10729,44,4228
198,10729,47,4228
27,10732,89,4229
17,10732,11,4229
31,10732,19,4229
302,10733,69,4230
263,10733,56,4230
224,10733,51,4230
189,10733,44,4230
464,10733,206,4230
386,10733,124,4230
148,10733,39,4230
27,10733,89,4230
437,10734,346,4231
28,10734,20,4231
320,10734,276,4231
38,10735,59,4232
28,10735,20,4232
321,10735,138,4232
271,10737,238,4233
201,10737,324,4233
28,10737,20,4233
425,10737,332,4233
427,10737,288,4233
99,10737,384,4233
158,10737,215,4233
119,10737,303,4233
189,10740,44,4234
28,10740,20,4234
284,10740,205,4234
263,10741,56,4235
321,10741,138,4235
412,10741,241,4235
396,10741,72,4235
28,10741,20,4235
387,10741,338,4235
57,10741,216,4235
87,10742,183,4236
132,10742,164,4236
312,10742,131,4236
439,10742,134,4236
399,10742,100,4236
264,10742,325,4236
28,10742,20,4236
116,10742,145,4236
104,10742,144,4236
98,10742,202,4236
286,10744,64,4237
28,10744,20,4237
54,10744,222,4237
148,10745,39,4238
153,10745,347,4238
28,10745,20,4238
329,10750,219,4239
28,10750,20,4239
212,10750,112,4239
54,10762,222,4240
167,10762,125,4240
28,10762,20,4240
102,10762,27,4240
28,10763,20,4241
273,10763,117,4241
211,10763,67,4241
468,10763,412,4241
228,10763,320,4241
224,10763,51,4241
422,10763,78,4241
31,10764,19,4242
439,10764,134,4242
28,10764,20,4242
337,10764,255,4242
396,10764,72,4242
28,10767,20,4243
189,10767,44,4243
163,10767,128,4243
371,10767,116,4243
21,10767,75,4243
28,10772,20,4244
197,10772,46,4244
222,10772,97,4244
163,10772,128,4244
258,10772,55,4244
48,10772,30,4244
322,10772,311,4244
187,10772,43,4244
456,10772,15,4244
416,10772,143,4244
75,10772,309,4244
453,10784,123,4245
285,10784,236,4245
273,10784,117,4245
29,10784,249,4245
473,10784,17,4245
180,10784,228,4245
263,10784,56,4245
96,10784,289,4245
100,10784,310,4245
45,10784,121,4245
335,10784,187,4245
116,10784,145,4245
256,10784,306,4245
21,10784,75,4245
378,10784,270,4245
463,10784,110,4245
302,10785,69,4246
174,10785,252,4246
177,10785,41,4246
396,10785,72,4246
268,10785,163,4246
57,10785,216,4246
372,10785,293,4246
263,10785,56,4246
62,10785,221,4246
188,10785,137,4246
148,10785,39,4246
29,10785,249,4246
340,10789,120,4247
21,10789,75,4247
211,10789,67,4247
222,10789,97,4247
29,10789,249,4247
294,10789,331,4247
294,10790,331,4248
318,10790,73,4248
29,10790,249,4248
350,10790,33,4248
203,10790,316,4248
396,10792,72,4249
359,10792,200,4249
50,10792,102,4249
404,10792,98,4249
56,10792,185,4249
287,10792,5,4249
444,10792,70,4249
29,10792,249,4249
230,10792,209,4249
29,10794,249,4250
91,10794,179,4250
397,10794,140,4250
138,10795,193,4251
29,10795,249,4251
236,10795,90,4251
41,10795,3,4251
48,10795,30,4251
463,10795,110,4251
48,10807,30,4252
29,10807,249,4252
397,10807,140,4252
102,10813,27,4253
171,10813,40,4253
29,10813,249,4253
365,10813,247,4253
29,10814,249,4254
289,10814,363,4254
64,10814,411,4254
102,10814,27,4254
61,10814,149,4254
53,10814,135,4254
354,10814,349,4254
37,10814,218,4254
186,10816,42,4255
394,10816,147,4255
300,10816,91,4255
29,10816,249,4255
441,10816,77,4255
38,10816,59,4255
29,10817,249,4256
84,10817,250,4256
270,10817,322,4256
357,10819,68,4257
222,10819,97,4257
189,10819,44,4257
254,10819,160,4257
245,10819,53,4257
29,10819,249,4257
397,10819,140,4257
371,10819,116,4257
38,10819,59,4257
236,10819,90,4257
235,10820,130,4258
168,10820,157,4258
302,10820,69,4258
464,10820,206,4258
318,10820,73,4258
250,10820,106,4258
55,10820,96,4258
29,10820,249,4258
205,10820,139,4258
444,10820,70,4258
398,10820,101,4258
50,10820,102,4258
21,10821,75,4259
280,10821,167,4259
189,10821,44,4259
236,10821,90,4259
29,10821,249,4259
29,10822,249,4260
170,10822,328,4260
189,10822,44,4260
371,10822,116,4260
464,10822,206,4260
102,10822,27,4260
53,10825,135,4261
29,10825,249,4261
222,10825,97,4261
397,10825,140,4261
384,10825,344,4261
225,10826,162,4262
61,10826,149,4262
29,10826,249,4262
189,10826,44,4262
302,10829,69,4263
416,10829,143,4263
180,10829,228,4263
37,10829,218,4263
453,10829,123,4263
393,10829,323,4263
397,10829,140,4263
102,10829,27,4263
29,10829,249,4263
274,10829,159,4263
48,10831,30,4264
207,10831,48,4264
284,10831,205,4264
412,10831,241,4264
189,10831,44,4264
29,10831,249,4264
41,10831,3,4264
126,10831,243,4264
198,10831,47,4264
397,10831,140,4264
40,10831,63,4264
38,10831,59,4264
262,10831,161,4264
339,10832,195,4265
348,10832,107,4265
148,10832,39,4265
125,10832,305,4265
54,10832,222,4265
29,10832,249,4265
29,10834,249,4266
476,10834,392,4266
52,10834,129,4266
148,10836,39,4267
29,10836,249,4267
397,10836,140,4267
207,10836,48,4267
148,10839,39,4268
106,10839,208,4268
29,10839,249,4268
371,10839,116,4268
318,10839,73,4268
317,10839,297,4268
21,10839,75,4268
38,10841,59,4269
397,10841,140,4269
464,10841,206,4269
203,10841,316,4269
118,10841,61,4269
414,10841,13,4269
189,10841,44,4269
405,10841,81,4269
31,10841,19,4269
29,10841,249,4269
444,10841,70,4269
182,10842,377,4270
363,10842,158,4270
335,10842,187,4270
29,10842,249,4270
394,10842,147,4270
235,10842,130,4270
185,10842,172,4270
163,10842,128,4270
318,10842,73,4270
473,10842,17,4270
397,10843,140,4271
148,10843,39,4271
222,10843,97,4271
464,10843,206,4271
41,10843,3,4271
189,10843,44,4271
118,10843,61,4271
417,10843,151,4271
54,10843,222,4271
31,10843,19,4271
348,10843,107,4271
29,10843,249,4271
56,10843,185,4271
84,10843,250,4271
463,10843,110,4271
262,10843,161,4271
337,10843,255,4271
318,10844,73,4272
158,10844,215,4272
50,10844,102,4272
29,10844,249,4272
263,10844,56,4272
79,10844,417,4272
38,10844,59,4272
177,10844,41,4272
334,10844,277,4272
412,10844,241,4272
118,10844,61,4272
259,10844,259,4272
205,10844,139,4272
142,10851,304,4273
280,10851,167,4273
240,10851,272,4273
325,10851,446,4273
171,10851,40,4273
189,10851,44,4273
72,10851,148,4273
217,10851,345,4273
95,10851,341,4273
29,10851,249,4273
81,10851,235,4273
263,10851,56,4273
371,10851,116,4273
224,10851,51,4273
282,10851,237,4273
29,10854,249,4274
198,10854,47,4274
318,10854,73,4274
29,10857,249,4275
371,10857,116,4275
62,10857,221,4275
178,10862,12,4276
364,10862,32,4276
335,10862,187,4276
29,10862,249,4276
105,10862,278,4276
67,10862,29,4276
480,10862,201,4276
439,10862,134,4276
38,10862,59,4276
81,10862,235,4276
17,10862,11,4276
180,10862,228,4276
384,10862,344,4276
37,10862,218,4276
397,10862,140,4276
475,10862,122,4276
472,10862,115,4276
102,10862,27,4276
347,10862,34,4276
262,10863,161,4277
48,10863,30,4277
29,10863,249,4277
417,10863,151,4277
464,10863,206,4277
106,10867,208,4278
29,10867,249,4278
313,10867,60,4278
236,10868,90,4279
